headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.locationshelfLocator|metadata.mods.name.0.roleroleTerm|metadata.mods.name.0@authority|metadata.mods.name.0@valueURI|metadata.mods.name.0namePart|metadata.mods.name.1.roleroleTerm|metadata.mods.name.1@authority|metadata.mods.name.1@valueURI|metadata.mods.name.1namePart|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name.roleroleTerm|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.0#text|metadata.mods.note.0@type|metadata.mods.note.1|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.note.1@type|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfodateCreated|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.physicalDescriptionform|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.identifier#text|metadata.mods.relatedItem.0.identifier@type|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0topic|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.3.namenamePart|metadata.mods.subject.4.namenamePart|metadata.mods.subject.5.namenamePart|metadata.mods.subject.namenamePart|metadata.mods.subjecttopic|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2020-05-28T03:01:28Z|scopes_402|scopes|Copyright Undetermined|use and reproduction|http://rightsstatements.org/vocab/UND/1.0/|0012_000416_000013|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A402|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A402/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 1|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |    |    |unknown|    |    |    |reformatted digital|1 manuscript (3 pages)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible and evolution|    |    |    |"""BIBLE---GEOLOGY---SCIENCE..."""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Typewritten manuscript describing the relationships between Bible, Science, and Geology, with related quotes attributed to famous historical figures|    |    
2020-05-28T03:01:28Z|scopes_673|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000055|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A673|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A673/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 3|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Gannaway, Orville|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|4/28/1925|    |    |    |reformatted digital|1 examination (5 pages)|examinations (documents)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Science|    |    |    |Biology Examination by Orville Gannaway|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Examination answers by one of Scopes's students.|    |    
2020-05-28T03:01:28Z|scopes_1837|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000309|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1837|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1837/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|7/1/1925|    |    |    |reformatted digital|1 letter (2 pages)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Unsigned letter to Judge John T. Raulston, likely from Sue Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter discusses scope of the trial and witnesses.|    |    
2020-05-28T03:01:28Z|scopes_1821|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000315|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1821|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1821/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Norvell, W. H.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Chattanooga, TN|text|7/24/1924|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from W.H. Norvell to Herbert Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Inquires about notebooks misplaced by a reporter and possibly left at Hicks' office.|    |    
2020-05-28T03:01:28Z|scopes_1034|scopes|No Copyright - United States|use and reproduction|http://rightsstatements.org/vocab/NoC-US/1.0/|0012_000416_000120|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1034|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1034/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 5|    |    |    |    |    |    |    |    |    |    |    |    |Author|lcnaf| http://id.loc.gov/authorities/names/n89103731|McReynolds, James Clark, 1862-1946|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |    |    |6/4/1925|    |    |    |reformatted digital|1 manuscript (6 pages, 14 in x 8 1/2 in)|records (documents)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Legal opinions.|    |    |    |Robert T. Meyer, State of Nebraska, U.S. 260-262|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Supreme Court overturns conviction of Nebraska schoolteacher for teaching foreign language to a child who had not completed eighth grade.|    |    
2020-05-28T03:01:28Z|scopes_1752|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000336|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1752|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1752/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Finley, Austin|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Boston, MA|text|7/7/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |"Bryan, William Jennings, 1860-1925 | http://id.loc.gov/authorities/names/n80044871"|    |    |    |    |Letter from Austin Finley to William Jennings Bryan|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter offers Temple Tours assistance in planned pilgrimage.|    |    
2020-05-28T03:01:28Z|scopes_1788|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000327|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1788|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1788/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |New York, NY|text|7/3/1925|    |    |    |reformatted digital|1 letter (2 pages)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Unsigned letter to S.K. Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Warns of Communism and Civil Liberties Union, quotes article and pamphlet, wishes success.|    |    
2020-05-28T03:01:28Z|scopes_99|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000128_000217_0001|local|zxx|iso639-2b|code|Box 1, Folder 1|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A99|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A99/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |    |    |Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|1925|1925|edtf|yes|    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|    |    |    |eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4389|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|MS.1091|local|W.C. Robinson Collection of Scopes Trial Photographs, circa 1925, circa 1976|Collection|host|Scopes Trial|    |naf|http://id.loc.gov/authorities/names/n79041823|Scopes, John Thomas|    |    |naf|http://id.loc.gov/authorities/names/n80044871|Bryan, William Jennings, 1860-1925|Robinson, Wallace Clarke, 1920-1995|Robinson, Frank Earle, 1881-1957|Robinson, Frank Earle, 1881-1957|    |    |    |    |    |Courtroom Scene During Trial|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Scopes Trial Photographs, circa 1925, A-27, Courtroom Scene During Trial (left of WGN microphone) Dudley Field Malone, (right) Gordon McKenzie, Wallace Haggard (partly hidden), Herb Hicks, Tom Stewart|    |still image
2020-05-28T03:01:28Z|scopes_1542|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000262|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1542|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1542/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/17/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to W.B. Marr|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Thanks for citations provided, discusses legal documnts and strategy.|    |    
2020-05-28T03:01:28Z|scopes_2668|scopes|No Known Copyright|use and reproduction|http://rightsstatements.org/vocab/NKC/1.0/|0012_000416_000529|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2668|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2668/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 15|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/n80044871|Bryan, William Jennings, 1860-1925|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Columbus, OH|text|[1925]|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Telegram from W.J. Bryan to Hicks & Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Agrees with ""July date named,"" likely for trial"|    |    
2020-05-28T03:01:28Z|scopes_332|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000023|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A332|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A332/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 2|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|    |Closely related to 0021.|    |    |No version of this speech appears in transcripts of the Scopes trial.|    |    |    |This object was added to the Digital Preservation Network in November 2017.|dpn|    |    |    |    |    |Dayton, Tennessee|text|[1925]|    |    |    |reformatted digital|1 manuscript (6 pages)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |"""In behalf of the State, I want to thank you for the patience and attention which you have shown..."""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Typewritten draft of speech for prosecution in Scopes trial.|    |    
2020-05-28T03:01:28Z|scopes_1185|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000104|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1185|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1185/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 4|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |    |    |unknown|    |    |    |reformatted digital|1 manuscript (8 pages)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Evolution (Biology)--Religious aspects--Christianity|    |    |    |ARGYLE -- THE HYPOTHESES'S PROOFLESSNESS|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Typewritten manuscript collects various quotes on Darwin, evolution, and scientific writing.|    |    
2020-05-28T03:01:28Z|scopes_1281|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000169|filename|zxx|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1281|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1281/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 7|    |    |    |    |    |    |    |    |    |    |    |    |Photographer|    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|[1925]|    |    |    |reformatted digital|1 photograph, notes on reverse (2 total pages)|photographs|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Courtroom Scene|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Several men photographed are crossing their arms or placing their hands on their hips.|    |    
2020-05-28T03:01:28Z|scopes_1591|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000389|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1591|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1591/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 11|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Walters, S.L.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Chicago, IL|text|8/17/1925|    |    |    |reformatted digital|1 letter (2 pages)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from S.L. Walters to H.E. Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Repeats desire to have manuscript published in Tennessee, expresses regret over Bryan's death.|    |    
2020-05-28T03:01:28Z|scopes_1347|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000246|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1347|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1347/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/17/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to Judge John T. Raulston|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Warns of agitation over the Scopes trial possibly emerging at the Tennessee Bar Association convention.|    |    
2020-05-28T03:01:28Z|scopes_2729|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000501|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2729|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2729/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 15|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|5/14/1925|    |    |    |reformatted digital|1 telegram|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Telegram from Sue K. Hicks to the Memphis Press|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Announces willingness for Bryan's assistance in the trial, contact information.|    |    
